td_id,spotsID,scenicSpots,time,day,people,cost
18351646,14674,广东,出发时间/2019-12-29,出行天数/5 天,人物/情侣/夫妻,人均费用/3500RMB
11813198,14674,广东,出发时间/2019-01-25,出行天数/6 天,人物/家庭出游,人均费用/5000RMB
17266297,14674,广东,出发时间/2019-10-01,出行天数/7 天,人物/一个人,人均费用/2100RMB
12610970,14674,广东,出发时间/2018-02-16,出行天数/6 天,人物/情侣/夫妻,人均费用/8000RMB
9083965,14674,广东,null,null,null,null
10494574,14674,广东,出发时间/2018-09-01,出行天数/7 天,人物/一个人,人均费用/6000RMB
2881526,14674,广东,出发时间/2012-09-22,出行天数/2 天,人物/ 和朋友,人均费用/300RMB
8564046,14674,广东,null,null,null,null
18258949,14674,广东,出发时间/2019-12-21,出行天数/1 天,人物/ 和朋友,null
8110519,14674,广东,null,null,null,null
18802147,14674,广东,null,null,null,null
7722722,14674,广东,null,null,null,null
11873242,14674,广东,出发时间/2019-01-31,出行天数/9 天,人物/家庭出游,人均费用/6000RMB
7029584,14674,广东,null,null,null,null
15327540,14674,广东,null,null,null,null
8707510,14674,广东,出发时间/2018-03-18,出行天数/1 天,人物/ 和朋友,null
3548514,14674,广东,null,null,null,null
8590282,14674,广东,出发时间/2018-02-17,出行天数/6 天,人物/情侣/夫妻,人均费用/2000RMB
11559526,14674,广东,出发时间/2018-12-29,出行天数/8 天,人物/情侣/夫妻,null
12048690,14674,广东,出发时间/2019-03-08,出行天数/2 天,人物/带孩子,人均费用/1RMB
18030382,14674,广东,null,null,人物/家庭出游,人均费用/1300RMB
6787364,14674,广东,出发时间/2012-08-17,出行天数/3 天,人物/ 和朋友,null
3519189,14674,广东,出发时间/2015-10-01,出行天数/5 天,人物/带孩子,人均费用/2800RMB
6959117,14674,广东,出发时间/2017-04-01,出行天数/9 天,人物/一个人,人均费用/5000RMB
8166498,14674,广东,出发时间/2017-12-30,出行天数/2 天,人物/一个人,人均费用/800RMB
11794206,14674,广东,出发时间/2019-02-01,出行天数/5 天,人物/一个人,人均费用/2800RMB
16928254,14674,广东,出发时间/2018-01-16,出行天数/4 天,人物/ 和朋友,人均费用/500RMB
8433638,14674,广东,出发时间/2017-12-22,出行天数/11 天,人物/一个人,人均费用/8000RMB
3537475,14674,广东,null,null,null,null
6825476,14674,广东,出发时间/2016-04-23,出行天数/5 天,人物/ 和朋友,null
8704958,14674,广东,出发时间/2018-03-18,出行天数/1 天,人物/家庭出游,人均费用/50RMB
7673255,14674,广东,null,null,null,null
11842086,14674,广东,出发时间/2018-10-13,出行天数/3 天,人物/家庭出游,人均费用/1000RMB
9579249,14674,广东,出发时间/2018-04-17,出行天数/1 天,人物/情侣/夫妻,null
1287835,14674,广东,null,null,null,null
5464621,14674,广东,出发时间/2016-04-09,出行天数/2 天,人物/情侣/夫妻,人均费用/30RMB
5393155,14674,广东,出发时间/2016-02-15,出行天数/1 天,人物/其它,人均费用/100RMB
17792728,14674,广东,出发时间/2019-10-19,出行天数/7 天,人物/其它,null
10819186,14674,广东,出发时间/2018-10-01,出行天数/6 天,人物/一个人,null
6684032,14674,广东,出发时间/2017-02-18,出行天数/1 天,人物/ 和朋友,人均费用/200RMB
8376038,14674,广东,null,null,null,null
1069110,14674,广东,null,null,null,null
9296237,14674,广东,出发时间/2018-05-17,出行天数/2 天,人物/ 和朋友,人均费用/610RMB
11490058,14674,广东,出发时间/2018-12-22,出行天数/2 天,人物/ 和朋友,人均费用/600RMB
8100520,14674,广东,出发时间/2017-12-13,出行天数/6 天,null,null
8583654,14674,广东,出发时间/2018-02-22,出行天数/6 天,人物/家庭出游,人均费用/3500RMB
3433963,14674,广东,出发时间/2013-04-29,出行天数/1 天,人物/ 和朋友,人均费用/200RMB
12396526,14674,广东,出发时间/2019-04-05,出行天数/2 天,人物/ 和朋友,null
9144489,14674,广东,出发时间/2018-05-02,出行天数/1 天,人物/一个人,null
10170286,14674,广东,出发时间/2018-08-12,出行天数/12 天,人物/带孩子,人均费用/6000RMB
7104683,14674,广东,出发时间/2017-05-28,出行天数/3 天,人物/ 和朋友,人均费用/800RMB
6587171,14674,广东,null,null,null,null
8962046,14674,广东,null,null,null,null
8562190,14674,广东,null,null,null,null
11392162,14674,广东,null,null,null,null
10856054,14674,广东,出发时间/2018-09-27,出行天数/12 天,人物/一个人,人均费用/3000RMB
1056550,14674,广东,null,null,null,null
9094537,14674,广东,null,null,null,null
6549677,14674,广东,出发时间/2017-01-01,出行天数/2 天,人物/ 和朋友,人均费用/1500RMB
18366088,14674,广东,null,null,null,null
6730817,14674,广东,出发时间/2017-03-06,出行天数/2 天,人物/ 和朋友,null
7446200,14674,广东,出发时间/2017-08-06,出行天数/8 天,人物/情侣/夫妻,人均费用/4000RMB
7285259,14674,广东,null,null,null,null
9093497,14674,广东,null,null,null,人均费用/300RMB
7760921,14674,广东,出发时间/2017-10-01,出行天数/5 天,人物/家庭出游,人均费用/2000RMB
3390563,14674,广东,出发时间/2015-04-08,出行天数/7 天,人物/带孩子,人均费用/2000RMB
17149069,14674,广东,null,null,null,null
8757814,14674,广东,null,null,null,null
11610894,14674,广东,出发时间/2018-12-28,出行天数/4 天,人物/情侣/夫妻,null
8571702,14674,广东,null,null,null,null
17766091,14674,广东,null,null,null,null
9121545,14674,广东,null,null,null,null
6724097,14674,广东,出发时间/2015-11-18,出行天数/5 天,人物/情侣/夫妻,null
6135323,14674,广东,出发时间/2016-08-07,出行天数/2 天,人物/其它,人均费用/400RMB
18675793,14674,广东,null,null,null,null
18187402,14674,广东,出发时间/2019-12-03,出行天数/9 天,人物/ 和朋友,人均费用/2200RMB
9135017,14674,广东,出发时间/2018-05-01,出行天数/1 天,人物/一个人,人均费用/100RMB
5505925,14674,广东,出发时间/2016-01-28,出行天数/10 天,人物/家庭出游,null
5559137,14674,广东,出发时间/2016-02-08,出行天数/6 天,人物/ 和朋友,null
6558971,14674,广东,null,null,null,null
3427986,14674,广东,出发时间/2015-06-18,出行天数/4 天,人物/情侣/夫妻,人均费用/1300RMB
8679654,14674,广东,null,null,null,null
12160862,14674,广东,出发时间/2116-07-15,出行天数/8 天,人物/ 和朋友,null
17468698,14674,广东,出发时间/2019-02-03,出行天数/5 天,人物/家庭出游,人均费用/3000RMB
11799718,14674,广东,出发时间/2019-02-01,null,null,null
5350239,14674,广东,出发时间/2015-10-01,出行天数/7 天,人物/家庭出游,人均费用/4000RMB
9413453,14674,广东,出发时间/2013-02-05,出行天数/11 天,人物/一个人,人均费用/8000RMB
12871406,14674,广东,出发时间/2019-05-20,出行天数/2 天,人物/ 和朋友,人均费用/300RMB
17111044,14674,广东,null,null,null,null
1311861,14674,广东,null,null,null,null
7136300,14674,广东,出发时间/2017-05-30,出行天数/2 天,人物/家庭出游,人均费用/1000RMB
16934554,14674,广东,null,null,null,null
3094328,14674,广东,null,null,null,null
18932938,14674,广东,出发时间/2019-11-22,出行天数/5 天,人物/情侣/夫妻,人均费用/3000RMB
8709926,14674,广东,null,null,null,null
5710019,14674,广东,出发时间/2012-12-08,出行天数/6 天,人物/家庭出游,人均费用/4000RMB
18543727,14674,广东,出发时间/2020-01-28,出行天数/1 天,人物/一个人,人均费用/100RMB
11805166,14674,广东,出发时间/2019-02-09,出行天数/1 天,人物/一个人,人均费用/100RMB
11504014,14674,广东,出发时间/2018-12-13,出行天数/6 天,人物/其它,人均费用/5000RMB
12288122,14674,广东,出发时间/2019-04-09,出行天数/1 天,人物/一个人,人均费用/30RMB
8380810,14674,广东,null,null,null,null
17284456,14674,广东,null,null,null,null
16313838,14674,广东,出发时间/2019-03-23,出行天数/9 天,人物/和同学,人均费用/2800RMB
7817512,14674,广东,出发时间/2017-10-21,出行天数/2 天,null,null
6930065,14674,广东,出发时间/2017-04-16,出行天数/1 天,人物/一个人,人均费用/300RMB
17217979,14674,广东,出发时间/2019-08-28,出行天数/8 天,人物/ 和朋友,null
9171941,14674,广东,null,null,null,null
10832830,14674,广东,出发时间/2018-10-01,出行天数/7 天,人物/情侣/夫妻,人均费用/4000RMB
16850230,14674,广东,出发时间/2019-02-03,出行天数/7 天,人物/家庭出游,人均费用/3000RMB
12726790,14674,广东,null,null,人物/一个人,null
11759870,14674,广东,null,null,null,null
9034525,14674,广东,null,null,null,null
11970410,14674,广东,出发时间/2019-02-11,出行天数/10 天,人物/带孩子,人均费用/10000RMB
6516761,14674,广东,出发时间/2016-04-06,出行天数/29 天,人物/ 和朋友,null
3121892,14674,广东,出发时间/2014-07-02,出行天数/5 天,人物/一个人,人均费用/4000RMB
11663514,14674,广东,出发时间/2018-12-29,出行天数/8 天,null,null
13007186,14674,广东,出发时间/2019-05-21,出行天数/3 天,人物/带孩子,人均费用/4000RMB
7126637,14674,广东,出发时间/2017-06-15,出行天数/3 天,人物/ 和朋友,人均费用/1000RMB
695907,14674,广东,null,null,null,null
18358936,14674,广东,出发时间/2020-01-01,出行天数/3 天,人物/一个人,人均费用/500RMB
6140810,14674,广东,出发时间/2016-10-01,出行天数/23 天,人物/一个人,人均费用/9800RMB
6890405,14674,广东,出发时间/2017-03-01,出行天数/62 天,人物/一个人,null
12890398,14674,广东,出发时间/2019-05-20,出行天数/2 天,人物/ 和朋友,人均费用/300RMB
9771805,14674,广东,出发时间/2017-10-01,出行天数/8 天,人物/一个人,null
7765967,14674,广东,null,null,null,null
8808022,14674,广东,出发时间/2018-03-30,出行天数/1 天,人物/情侣/夫妻,人均费用/100RMB
10493566,14674,广东,出发时间/2018-09-12,出行天数/2 天,人物/ 和朋友,人均费用/500RMB
5337159,14674,广东,null,null,null,null
6493250,14674,广东,null,null,null,null
11684518,14674,广东,出发时间/2019-01-16,出行天数/1 天,人物/一个人,人均费用/45RMB
17860222,14674,广东,null,null,null,null
10829210,14674,广东,出发时间/2018-09-30,出行天数/7 天,人物/一个人,人均费用/9000RMB
8475090,14674,广东,null,null,null,null
3519074,14674,广东,出发时间/2015-10-01,出行天数/5 天,人物/ 和朋友,null
10462214,14674,广东,null,null,人物/一个人,人均费用/200RMB
12393786,14674,广东,null,null,null,null
7284446,14674,广东,出发时间/2017-03-25,出行天数/1 天,人物/ 和朋友,人均费用/100RMB
5344764,14674,广东,出发时间/2015-11-27,出行天数/2 天,人物/其它,人均费用/400RMB
18676894,14674,广东,null,null,null,null
17169514,14674,广东,出发时间/2019-09-05,出行天数/9 天,人物/ 和朋友,人均费用/6000RMB
7609685,14674,广东,出发时间/2017-09-14,出行天数/4 天,人物/其它,人均费用/1500RMB
9361421,14674,广东,出发时间/2018-05-14,出行天数/4 天,人物/带孩子,null
18560314,14674,广东,出发时间/2019-11-10,出行天数/3 天,人物/ 和朋友,人均费用/750RMB
10467542,14674,广东,出发时间/2015-07-12,出行天数/7 天,人物/一个人,人均费用/4000RMB
6158507,14674,广东,null,null,null,null
12628894,14674,广东,出发时间/2019-05-09,出行天数/6 天,人物/一个人,人均费用/1000RMB
3347056,14674,广东,null,null,null,null
8570990,14674,广东,出发时间/2018-02-17,出行天数/7 天,人物/家庭出游,人均费用/5000RMB
18410866,14674,广东,出发时间/2019-12-09,出行天数/6 天,人物/ 和朋友,人均费用/2000RMB
10671742,14674,广东,null,null,null,null
11965982,14674,广东,出发时间/2019-02-16,出行天数/13 天,人物/带孩子,人均费用/4000RMB
1063835,14674,广东,null,null,null,null
8693862,14674,广东,null,null,null,null
11695338,14674,广东,null,null,null,null
776823,14674,广东,null,null,null,null
18442696,14674,广东,出发时间/2019-10-04,出行天数/7 天,人物/家庭出游,null
10252238,14674,广东,出发时间/2018-04-08,出行天数/1 天,人物/家庭出游,人均费用/390RMB
12023714,14674,广东,null,null,null,null
3290215,14674,广东,出发时间/2015-01-05,出行天数/17 天,人物/情侣/夫妻,人均费用/2000RMB
18569476,14674,广东,出发时间/2020-01-15,出行天数/1 天,人物/一个人,人均费用/20RMB
6545717,14674,广东,null,null,null,null
10789278,14674,广东,出发时间/2018-10-01,出行天数/4 天,人物/家庭出游,人均费用/750RMB
8927726,14674,广东,出发时间/2018-04-05,出行天数/3 天,人物/ 和朋友,人均费用/1700RMB
3312290,14674,广东,null,null,null,null
6562706,14674,广东,出发时间/2016-11-10,出行天数/4 天,人物/其它,null
3281778,14674,广东,null,null,null,null
6826328,14674,广东,出发时间/2015-12-16,出行天数/3 天,人物/一个人,null
5331635,14674,广东,出发时间/2015-11-07,出行天数/2 天,人物/其它,人均费用/300RMB
1248512,14674,广东,null,null,null,null
9180889,14674,广东,null,null,null,null
18912256,14674,广东,null,null,null,null
11826310,14674,广东,出发时间/2019-02-05,出行天数/5 天,人物/带孩子,人均费用/5000RMB
10501754,14674,广东,出发时间/2018-08-30,出行天数/5 天,人物/情侣/夫妻,人均费用/1905RMB
8072124,14674,广东,出发时间/2017-12-04,出行天数/11 天,人物/家庭出游,人均费用/10000RMB
19101643,14674,广东,出发时间/2020-04-14,出行天数/2 天,人物/ 和朋友,人均费用/120RMB
5357769,14674,广东,null,null,null,null
16062597,14674,广东,出发时间/2019-07-28,出行天数/2 天,人物/家庭出游,人均费用/299RMB
11761350,14674,广东,null,null,null,null
10237262,14674,广东,出发时间/2018-08-04,出行天数/5 天,人物/一个人,人均费用/2000RMB
8113063,14674,广东,null,null,null,null
1321724,14674,广东,出发时间/2013-05-31,出行天数/1 天,人物/其它,null
3301045,14674,广东,出发时间/2015-02-10,出行天数/11 天,人物/带孩子,人均费用/3500RMB
10586974,14674,广东,出发时间/2018-08-03,出行天数/4 天,人物/一个人,null
18680299,14674,广东,null,null,null,null
8536942,14674,广东,null,null,null,null
13449241,14674,广东,出发时间/2019-06-07,出行天数/3 天,人物/情侣/夫妻,人均费用/300RMB
17934613,14674,广东,出发时间/2019-11-09,出行天数/6 天,人物/ 和朋友,人均费用/4000RMB
7935688,14674,广东,出发时间/2017-11-10,出行天数/2 天,人物/ 和朋友,人均费用/300RMB
10367510,14674,广东,null,null,人物/ 和朋友,null
5445887,14674,广东,出发时间/2016-02-10,出行天数/5 天,人物/ 和朋友,null
8635734,14674,广东,null,null,null,null
9573033,14674,广东,null,null,null,null
6625910,14674,广东,null,null,null,null
11536670,14674,广东,出发时间/2018-12-29,出行天数/5 天,人物/情侣/夫妻,人均费用/3500RMB
17987905,14674,广东,出发时间/2019-11-07,出行天数/10 天,人物/ 和朋友,人均费用/3000RMB
8731818,14674,广东,出发时间/2018-03-05,出行天数/4 天,人物/情侣/夫妻,人均费用/3900RMB
8145334,14674,广东,出发时间/2017-12-24,出行天数/1 天,人物/ 和朋友,人均费用/450RMB
8336826,14674,广东,出发时间/2017-07-30,出行天数/13 天,人物/家庭出游,人均费用/5000RMB
7604966,14674,广东,出发时间/2016-10-01,出行天数/366 天,人物/情侣/夫妻,人均费用/10RMB
9097797,14674,广东,出发时间/2018-04-19,null,null,null
9875254,14674,广东,出发时间/2017-12-18,出行天数/1 天,人物/ 和朋友,人均费用/80RMB
3175911,14674,广东,null,null,null,null
13674910,14674,广东,出发时间/2019-06-08,出行天数/2 天,人物/ 和朋友,人均费用/500RMB
954705,14674,广东,null,null,null,null
18161827,14674,广东,出发时间/2019-07-05,出行天数/2 天,人物/ 和朋友,人均费用/1000RMB
13317889,14674,广东,出发时间/2019-05-31,出行天数/31 天,人物/ 和朋友,人均费用/6998RMB
10562330,14674,广东,null,null,null,null
6665096,14674,广东,出发时间/2017-02-10,出行天数/8 天,人物/带孩子,人均费用/4000RMB
18295777,14674,广东,出发时间/2019-12-26,出行天数/2 天,人物/其它,人均费用/700RMB
11865138,14674,广东,出发时间/2019-02-05,出行天数/9 天,人物/ 和朋友,人均费用/3000RMB
5519656,14674,广东,null,null,null,null
811667,14674,广东,null,null,null,null
2861635,14674,广东,出发时间/2013-08-31,出行天数/4 天,人物/一个人,人均费用/2400RMB
6177677,14674,广东,null,null,null,null
8108356,14674,广东,出发时间/2017-12-15,出行天数/8 天,人物/一个人,人均费用/5000RMB
5406277,14674,广东,出发时间/2015-12-11,出行天数/8 天,人物/情侣/夫妻,人均费用/5000RMB
10362570,14674,广东,null,null,null,null
7821721,14674,广东,出发时间/2017-10-03,出行天数/2 天,人物/家庭出游,人均费用/800RMB
15655416,14674,广东,null,null,null,null
18184045,14674,广东,出发时间/2019-12-04,出行天数/1 天,人物/ 和朋友,人均费用/600RMB
8172858,14674,广东,出发时间/2018-12-29,出行天数/3 天,人物/其它,null
10667190,14674,广东,出发时间/2018-09-07,出行天数/3 天,人物/ 和朋友,人均费用/450RMB
1181028,14674,广东,null,null,null,null
9715689,14674,广东,null,null,null,null
9040101,14674,广东,出发时间/2018-04-20,出行天数/2 天,人物/家庭出游,人均费用/650RMB
8506830,14674,广东,出发时间/2018-02-19,出行天数/1 天,人物/带孩子,人均费用/8RMB
7320131,14674,广东,null,null,null,null
12544206,14674,广东,null,null,null,null
8609870,14674,广东,出发时间/2018-03-06,出行天数/1 天,人物/ 和朋友,人均费用/50RMB
7778014,14674,广东,出发时间/2017-10-05,出行天数/5 天,人物/带孩子,人均费用/2000RMB
5473348,14674,广东,null,null,null,null
12984090,14674,广东,null,null,null,null
8254626,14674,广东,null,null,null,null
2980188,14674,广东,null,null,null,null
9283489,14674,广东,null,null,人物/ 和朋友,null
8339990,14674,广东,出发时间/2018-01-23,出行天数/1 天,人物/家庭出游,null
6505886,14674,广东,出发时间/2016-12-17,出行天数/2 天,人物/家庭出游,人均费用/800RMB
9285869,14674,广东,出发时间/2018-04-22,出行天数/7 天,人物/ 和朋友,人均费用/2500RMB
8158434,14674,广东,出发时间/2017-12-12,出行天数/2 天,人物/带孩子,人均费用/100RMB
17972170,14674,广东,null,null,null,null
3065629,14674,广东,出发时间/2014-02-06,出行天数/2 天,人物/一个人,人均费用/300RMB
7015760,14674,广东,出发时间/2017-05-13,出行天数/2 天,人物/其它,null
11600206,14674,广东,出发时间/2018-02-17,出行天数/8 天,人物/家庭出游,null
3395453,14674,广东,null,null,null,null
17267587,14674,广东,出发时间/2019-10-01,出行天数/6 天,人物/一个人,人均费用/2000RMB
9926698,14674,广东,null,null,null,null
17723716,14674,广东,出发时间/2019-06-11,出行天数/14 天,人物/家庭出游,人均费用/20000RMB
12426246,14674,广东,null,null,null,null
11615830,14674,广东,出发时间/2019-01-01,出行天数/5 天,人物/情侣/夫妻,null
12181578,14674,广东,出发时间/2019-04-01,出行天数/6 天,人物/家庭出游,null
6945611,14674,广东,null,null,null,null
10927794,14674,广东,null,null,null,null
8604126,14674,广东,出发时间/2018-02-26,出行天数/1 天,人物/情侣/夫妻,人均费用/1000RMB
8124930,14674,广东,出发时间/2017-11-18,出行天数/5 天,人物/情侣/夫妻,null
3524061,14674,广东,出发时间/2015-10-01,出行天数/5 天,人物/ 和朋友,人均费用/2500RMB
10805170,14674,广东,出发时间/2018-10-05,出行天数/1 天,人物/一个人,人均费用/30RMB
8942742,14674,广东,出发时间/2018-03-04,出行天数/1 天,人物/家庭出游,人均费用/30RMB
9115097,14674,广东,出发时间/2018-04-28,出行天数/2 天,人物/家庭出游,人均费用/2000RMB
8181994,14674,广东,出发时间/2011-05-01,出行天数/1 天,人物/一个人,人均费用/10RMB
10057110,14674,广东,null,null,人物/其它,null
8167922,14674,广东,null,null,null,null
5356941,14674,广东,出发时间/2015-11-30,出行天数/2 天,人物/ 和朋友,人均费用/700RMB
8169294,14674,广东,null,null,null,null
17987578,14674,广东,出发时间/2019-11-02,出行天数/5 天,人物/家庭出游,人均费用/1RMB
8100988,14674,广东,出发时间/2017-12-20,出行天数/2 天,人物/ 和朋友,人均费用/500RMB
9008913,14674,广东,null,null,null,null
17044333,14674,广东,null,null,人物/家庭出游,null
10980550,14674,广东,出发时间/2017-12-31,出行天数/4 天,null,null
8454286,14674,广东,出发时间/2018-02-05,出行天数/7 天,人物/其它,人均费用/4500RMB
2889462,14674,广东,出发时间/2013-10-05,null,null,null
16493289,14674,广东,null,null,null,null
8992773,14674,广东,null,null,null,null
17849215,14674,广东,出发时间/2019-11-02,出行天数/2 天,人物/情侣/夫妻,人均费用/500RMB
9179901,14674,广东,null,null,null,null
3523438,14674,广东,null,null,null,null
19115653,14674,广东,null,null,null,null
18185911,14674,广东,出发时间/2019-02-17,出行天数/5 天,人物/ 和朋友,人均费用/2300RMB
8675810,14674,广东,出发时间/2018-01-19,出行天数/11 天,人物/其它,人均费用/10000RMB
3389865,14674,广东,null,null,null,null
1276016,14674,广东,null,null,null,null
9268217,14674,广东,出发时间/2018-04-15,出行天数/7 天,人物/带孩子,人均费用/7000RMB
16938217,14674,广东,出发时间/2019-01-21,出行天数/7 天,人物/家庭出游,人均费用/5000RMB
3268453,14674,广东,null,null,null,null
12086270,14674,广东,出发时间/2019-02-16,出行天数/2 天,人物/情侣/夫妻,人均费用/500RMB
8326718,14674,广东,出发时间/2018-01-27,出行天数/1 天,人物/家庭出游,人均费用/20RMB
5360919,14674,广东,出发时间/2015-12-26,出行天数/1 天,人物/一个人,null
13004282,14674,广东,null,null,null,null
8266546,14674,广东,null,null,null,null
6881525,14674,广东,null,null,null,null
12707806,14674,广东,出发时间/2019-05-01,出行天数/7 天,人物/家庭出游,null
17191924,14674,广东,出发时间/2019-08-29,出行天数/4 天,人物/带孩子,人均费用/7000RMB
18905632,14674,广东,null,null,null,null
12304594,14674,广东,出发时间/2019-02-09,出行天数/8 天,人物/家庭出游,null
7038701,14674,广东,出发时间/2019-01-06,出行天数/1 天,人物/ 和朋友,人均费用/45RMB
16041225,14674,广东,出发时间/2019-07-20,出行天数/10 天,人物/家庭出游,null
9842298,14674,广东,出发时间/2018-06-30,出行天数/1 天,人物/一个人,人均费用/200RMB
6966218,14674,广东,null,null,null,null
1135134,14674,广东,出发时间/2013-04-08,出行天数/6 天,人物/其它,null
14173458,14674,广东,出发时间/2019-06-20,出行天数/1 天,人物/一个人,null
7832668,14674,广东,null,null,null,null
8607666,14674,广东,出发时间/2018-03-06,出行天数/2 天,人物/家庭出游,人均费用/399RMB
8903854,14674,广东,出发时间/2017-03-28,出行天数/10 天,人物/情侣/夫妻,人均费用/4000RMB
8296114,14674,广东,出发时间/2018-01-16,出行天数/6 天,人物/带孩子,人均费用/4000RMB
18366064,14674,广东,null,null,null,null
3265979,14674,广东,出发时间/2014-12-19,出行天数/4 天,人物/带孩子,人均费用/3000RMB
11539286,14674,广东,null,null,null,null
11550774,14674,广东,出发时间/2018-12-29,出行天数/2 天,人物/ 和朋友,人均费用/1000RMB
11513286,14674,广东,出发时间/2018-12-15,出行天数/6 天,人物/家庭出游,null
6300548,14674,广东,出发时间/2016-10-27,出行天数/8 天,人物/带孩子,人均费用/11000RMB
10309606,14674,广东,出发时间/2018-08-23,出行天数/2 天,人物/ 和朋友,null
17250406,14674,广东,出发时间/2019-10-01,出行天数/6 天,人物/家庭出游,人均费用/3000RMB
9932822,14674,广东,null,null,人物/其它,人均费用/4500RMB
10486966,14674,广东,null,null,null,null
12034066,14674,广东,null,null,null,null
11885974,14674,广东,出发时间/2019-01-29,出行天数/10 天,人物/家庭出游,null
12611746,14674,广东,出发时间/2019-04-27,出行天数/6 天,人物/带孩子,人均费用/6000RMB
3003242,14674,广东,null,null,null,null
5691215,14674,广东,出发时间/2016-09-08,出行天数/5 天,人物/ 和朋友,人均费用/3000RMB
7121114,14674,广东,出发时间/2017-06-10,出行天数/1 天,人物/其它,null
5458401,14674,广东,出发时间/2016-04-02,出行天数/6 天,人物/带孩子,人均费用/5000RMB
8166154,14674,广东,出发时间/2017-12-31,出行天数/1 天,null,人均费用/100RMB
7771673,14674,广东,null,null,null,null
11984510,14674,广东,出发时间/2019-02-01,出行天数/6 天,人物/家庭出游,null
9407701,12810,广西,出发时间/2018-04-04,出行天数/3 天,人物/ 和朋友,人均费用/1100RMB
9163497,14674,广东,出发时间/2018-05-04,出行天数/2 天,人物/带孩子,人均费用/200RMB
12151694,12810,广西,出发时间/2018-10-01,出行天数/7 天,人物/和同学,人均费用/3000RMB
19095712,12810,广西,出发时间/2019-10-03,出行天数/2 天,人物/家庭出游,人均费用/50RMB
12076582,12810,广西,出发时间/2018-03-25,出行天数/8 天,人物/和同学,人均费用/5000RMB
16555050,12810,广西,出发时间/2019-07-30,出行天数/7 天,人物/ 和朋友,人均费用/3100RMB
17104645,12810,广西,出发时间/2019-07-18,出行天数/4 天,人物/家庭出游,null
14497228,12810,广西,出发时间/2019-06-20,出行天数/5 天,人物/ 和朋友,人均费用/1500RMB
12193058,12810,广西,出发时间/2019-02-05,出行天数/9 天,人物/家庭出游,人均费用/6500RMB
12114686,12810,广西,出发时间/2018-07-12,出行天数/6 天,人物/和同学,人均费用/2500RMB
5375514,12810,广西,出发时间/2015-11-22,出行天数/16 天,人物/一个人,人均费用/4000RMB
5370564,12810,广西,出发时间/2015-10-18,出行天数/18 天,人物/一个人,人均费用/7511RMB
7266938,12810,广西,出发时间/2016-07-31,出行天数/8 天,人物/带孩子,人均费用/4000RMB
2974335,14674,广东,null,null,null,null
17142475,12810,广西,出发时间/2019-08-01,出行天数/12 天,人物/家庭出游,人均费用/5000RMB
10343610,14674,广东,出发时间/2018-08-27,出行天数/7 天,人物/家庭出游,null
680820,14674,广东,null,null,null,null
9753997,14674,广东,null,null,null,null
3010427,14674,广东,出发时间/2011-09-15,出行天数/2 天,人物/一个人,null
5396937,14674,广东,null,null,null,null
982691,14674,广东,null,null,null,null
9808537,14674,广东,出发时间/2018-07-11,出行天数/1 天,人物/一个人,人均费用/400RMB
9633905,14674,广东,出发时间/2018-06-26,出行天数/1 天,人物/一个人,null
10423054,14674,广东,出发时间/2018-07-30,出行天数/5 天,null,null
8491494,14674,广东,出发时间/2018-02-15,出行天数/5 天,人物/其它,人均费用/8000RMB
1334016,14674,广东,null,null,null,null
9736349,14674,广东,出发时间/2017-11-13,出行天数/1 天,人物/ 和朋友,null
8071197,14674,广东,出发时间/2017-07-08,出行天数/2 天,人物/家庭出游,人均费用/350RMB
6542618,14674,广东,null,null,null,null
5518778,14674,广东,null,null,null,null
10607306,14674,广东,出发时间/2018-04-21,出行天数/10 天,人物/带孩子,null
14029875,14674,广东,出发时间/2019-06-21,出行天数/10 天,人物/ 和朋友,人均费用/4000RMB
8070519,14674,广东,出发时间/2017-12-09,出行天数/2 天,人物/ 和朋友,人均费用/700RMB
11998738,14674,广东,出发时间/2019-03-01,出行天数/3 天,人物/情侣/夫妻,人均费用/3000RMB
9270237,14674,广东,null,null,null,null
12385590,14674,广东,null,null,null,null
8546238,14674,广东,null,null,null,null
10378170,14674,广东,出发时间/2018-08-18,出行天数/9 天,人物/家庭出游,人均费用/5000RMB
17083363,14674,广东,出发时间/2018-12-30,出行天数/7 天,人物/带孩子,人均费用/3000RMB
17324575,12810,广西,出发时间/2019-10-01,出行天数/7 天,人物/家庭出游,null
2907515,14674,广东,出发时间/2013-11-30,null,null,null
16964797,12810,广西,出发时间/2019-08-26,出行天数/6 天,人物/家庭出游,人均费用/3800RMB
17899741,12810,广西,出发时间/2019-11-01,出行天数/1 天,人物/情侣/夫妻,人均费用/300RMB
9525993,12810,广西,出发时间/2018-04-28,出行天数/11 天,人物/家庭出游,人均费用/6500RMB
5581127,12810,广西,出发时间/2016-07-30,出行天数/9 天,人物/情侣/夫妻,人均费用/5000RMB
8571402,12810,广西,null,null,null,null
10138170,12810,广西,出发时间/2018-07-21,出行天数/7 天,人物/带孩子,人均费用/3000RMB
17022697,12810,广西,出发时间/2019-08-23,出行天数/13 天,人物/带孩子,人均费用/3000RMB
5354872,12810,广西,出发时间/2015-08-08,出行天数/6 天,人物/ 和朋友,null
9237473,12810,广西,出发时间/2018-05-11,出行天数/1 天,人物/ 和朋友,人均费用/800RMB
3307500,12810,广西,出发时间/2015-02-14,出行天数/9 天,人物/ 和朋友,人均费用/2500RMB
